comment,label
"¿El servicio de Transtur a Viñales incluye guía turístico?",pregunta
"¿Los taxis aeropuerto tienen precios fijos desde Varadero a Matanzas?",pregunta
"¿Hay transporte nocturno para trabajadores de hoteles en Varadero?",pregunta
"¿La empresa Astro ofrece descuentos por viajes frecuentes?",pregunta
"¿Dónde puedo comprar boletos para el tren de La Habana a Sancti Spíritus?",pregunta
"¿Los ómnibus interprovinciales tienen baños funcionales?",pregunta
"¿Cómo solicitar un transporte escolar para niños en zona rural de Granma?",pregunta
"¿Qué rutas conectan el municipio de Marianao con el centro de La Habana?",pregunta
"¿El servicio de carga de Ferrocuba permite enviar electrodomésticos?",pregunta
"¿Hay multas por viajar sin ticket en los trenes suburbanos?",pregunta
"¿Los taxis eléctricos de La Habana tienen estaciones de recarga públicas?",pregunta
"¿Aceptan MLC en la terminal de ómnibus de Ciego de Ávila?",pregunta
"¿Cómo reclamar si un chofer se negó a dar vuelto en moneda nacional?",pregunta
"¿La empresa Cubana de Aviación permite transporte de bicicletas?",pregunta
"¿Hay horarios especiales de transporte durante el Carnaval de Santiago?",pregunta
"¿Dónde consultar el estado de las carreteras hacia Baracoa?",pregunta
"¿Los bicitaxis en Trinidad tienen tarifas fijas o negociables?",pregunta
"¿Cómo reportar un ómnibus con puertas dañadas en circulación?",pregunta
"¿La ruta V-25 incluye parada cerca del Zoológico Nacional?",pregunta
"¿Hay transporte marítimo regular desde Batabanó hasta Isla de la Juventud?",pregunta
"¿Qué hacer si el taxista se desvía de la ruta acordada?",pregunta
"¿Los camiones de agua en La Habana tienen horarios públicos?",pregunta
"¿La empresa Transmetro tiene unidades adaptadas para sillas de ruedas?",pregunta
"¿Cómo solicitar permiso para transportar mercancías en ómnibus?",pregunta
"¿El servicio de alquiler de motos en Varadero requiere licencia internacional?",pregunta
"¿Dónde está la oficina de reclamos de la empresa Taxi OK en Holguín?",pregunta
"¿Los ómnibus de la ruta 216 pasan por el Hospital Calixto García?",pregunta
"¿Hay descuentos para adultos mayores en el tren de Hershey?",pregunta
"¿Cómo verificar la autenticidad de un boleto comprado en línea?",pregunta
"¿La terminal de ómnibus de Sancti Spíritus tiene servicio de cafetería?",pregunta
"¿Los taxis colectivos a Playa María La Gorda salen desde Pinar del Río?",pregunta
"¿Qué documentos necesito para enviar una encomienda a Guantánamo?",pregunta
"¿El servicio de carga de Ferrocuba asegura los paquetes contra daños?",pregunta
"¿Hay aplicaciones para rastrear ómnibus en tiempo real en La Habana?",pregunta
"¿Cómo reportar un chofer que maneja a exceso de velocidad?",pregunta
"¿Los coches de caballo en Remedios tienen tarifas reguladas?",pregunta
"¿La empresa VíaZul ofrece viajes directos desde Matanzas a Cienfuegos?",pregunta
"¿Aceptan pago en divisas en el alquiler de autos de Cubacar?",pregunta
"¿Dónde está la parada oficial de ómnibus cerca del Capitolio?",pregunta
"¿Hay transporte para discapacitados desde Centro Habana al Hospital Hermanos Ameijeiras?",pregunta
"¿Cómo saber si un taxi particular está autorizado por el Ministerio de Transporte?",pregunta
"¿Los trenes locales de Villa Clara tienen vagones de primera clase?",pregunta
"¿Qué hacer si el equipaje enviado por Ferrocuba llegó dañado?",pregunta
"¿La ruta T-1 de ómnibus en Holguín funciona después de las 10 PM?",pregunta
"¡Son unos incompetentes! Sus guaguas parecen chatarra de los años 60, ¿cuándo van a modernizarse?",queja
"Los choferes de esta empresa manejan como animales, sin respeto por la vida de los pasajeros.",queja
"¿En qué cueva entrenan a sus conductores? Parecen borrachos al volante.",queja
"Sus ómnibus son hornos con ruedas. ¿Creen que somos ganado para viajar sin aire acondicionado?",queja
"Ladrones, cobran en MLC por un servicio que ni en África aceptarían.",queja
"¡Qué basura de empresa! Los taxis colectivos son más viejos que mi abuela.",queja
"Corruptos: para conseguir un asiento hay que pagarle al chofer bajo la mesa.",queja
"Sus horarios son una mentira. ¿Trabajan con un reloj roto?",queja
"¿Están ciegos? Las paradas están destruidas y nadie las repara.",queja
"Inútiles, llevo tres días esperando un paquete y ni siquiera saben dónde está.",queja
"Sus trenes son cárceles móviles. Viajar en ellos es un castigo.",queja
"Estafadores, venden boletos falsos y nadie hace nada.",queja
"¿Tienen cerebro de mosquito? La app de rutas no funciona ni para ir al baño.",queja
"Vagos, los inspectores solo sirven para cobrar coimas en las terminales.",queja
"Sus camiones de carga son ataúdes rodantes, un peligro para todos.",queja
"¿Por qué los taxis discriminan a los que pagan en CUP? ¡Ratas capitalistas!",queja
"Mentirosos, prometieron unidades nuevas y siguen con los mismos esqueletos.",queja
"¿Sus mecánicos aprendieron en YouTube? Las guaguas se desarman al primer bache.",queja
"Sinvergüenzas, cobran caro por viajar parado como sardina.",queja
"¿En qué mundo viven? Ni en guerra hay transporte tan desastroso.",queja
"Hijos del fracaso, ni para pintar las paradas tienen creatividad.",queja
"Los boteros son delincuentes con licencia para robar.",queja
"Basura humana, los choferes gritan a los ancianos por subirse lento.",queja
"¿Sus directivos se drogan? No hay otra explicación para esta desorganización.",queja
"Criminales, permiten vehículos sin frenos en carretera.",queja
"Sus ‘nuevas’ unidades son trampas mortales disfrazadas de pintura.",queja
"Parásitos, viven del pueblo y ni un viaje decente ofrecen.",queja
"¿Sus empleados nacieron sin cerebro? Pierden equipos como si fueran caramelos.",queja
"Fracasados, hasta los coches de caballo dan mejor servicio.",queja
"¿Quién los contrató? No sirven ni para vender tamales.",queja
"Hipócritas, hablan de eficiencia y tienen la peor puntualidad.",queja
"Sus taxis apestan a sudor y humo. ¿Nunca los limpian?",queja
"Cobardes, esconden los precios reales hasta que subes al auto.",queja
"¿Sus choferes no tienen madre? Acosan a las mujeres en pleno viaje.",queja
"Mafia, controlan las rutas y extorsionan a los pasajeros.",queja
"Hasta un burro organizaría mejor este sistema de transporte.",queja
"Vampiros, chupan la sangre del pueblo con tarifas abusivas.",queja
"¿Sus buses son regalos de Chernóbil? Da miedo subirse.",queja
"Gánsteres, las terminales están tomadas por revendedores.",queja
"Ni en película de terror hay viajes tan traumáticos.",queja
"Ignorantes, no saben ni leer un mapa para actualizar las rutas.",queja
"¿Sus gerentes roban el presupuesto? Se nota en lo podrido del servicio.",queja
"Depredadores, aprovechan la necesidad para subir precios sin razón.",queja
"Sus horarios son ficción. ¿Escriben las salidas con dados?",queja
"Patéticos, hasta los carretilleros son más confiables.",queja
"¿Sus empleados están muertos? Ni para responder reclamos sirven.",queja
"Sádicos, disfrutan ver a la gente sufrir en sus vehículos.",queja
"¿En qué vertedero consiguen estas llantas recicladas?",queja
"Mentirosos, prometen Wi-Fi en buses y ni corriente hay.",queja
"Cómplices, permiten que los revendedores controlen los boletos.",queja
"¿Sus choferes no tienen licencia? Manejan como si fueran ciegos.",queja
"Vergüenza nacional, hasta los refugiados huyen de su servicio.",queja
"Inhumanos, tratan a los discapacitados como estorbos.",queja
"¿Sus buses los pintan con lodo para disimular el óxido?",queja
"Sin alma, dejan a niños y ancianos bajo la lluvia sin paradas.",queja
"Carcasas con motor, eso son sus ‘unidades modernas’.",queja
"¿Sus mecánicos son payasos? Las reparaciones duran dos viajes.",queja
"Negligentes, no revisan los frenos hasta que hay accidentes.",queja
"Farsantes, dicen que mejoran pero todo sigue igual de roto.",queja
"¿Quién los contrató? Hasta un niño gestionaría mejor esto.",queja
"Despreciables, cobran extra por maletas como si fueran aviones.",queja
"Criminales ecológicos, sus buses contaminan más que una fábrica.",queja
"¿Sus choferes aprendieron a manejar en un videojuego?",queja
"Vagos, se toman horas de descanso mientras la gente espera.",queja
"Mafiosos, las rutas son controladas por sindicatos corruptos.",queja
"¿Sus taxis son secuestradores? Te subes y no sabes si llegarás vivo.",queja
"Hienas, aprovechan cada crisis para subir tarifas.",queja
"Sin talento, ni para copiar sistemas de otros países sirven.",queja
"¿Sus buses los trajeron de un museo? Deberían pagarnos por usarlos.",queja
"Inmorales, priorizan el turismo y dejan al pueblo sin transporte.",queja
"Falsos, anuncian descuentos que nunca aplican.",queja
"¿Sus empleados hablan con las paredes? Ni caso hacen a las quejas.",queja
"Tiranos, tratan a los pasajeros como esclavos.",queja
"Desastrosos, ni en guerra civil hay tanto caos.",queja
"¿Sus directivos viven en Marte? No tienen idea de la realidad.",queja
"Hambrientos de poder, cobran multas absurdas por todo.",queja
"Vergonzosos, las guaguas se averían en plena vía principal.",queja
"¿Sus choferes son sordos? Ignoran a los que piden paradas.",queja
"Sinvergüenzas, usan combustible de contrabando y suben precios.",queja
"Traidores, prefieren vender servicios en MLC que atender al pueblo.",queja
"¿Sus buses tienen agujeros? Llueve más adentro que afuera.",queja
"Cobardes, no dan la cara cuando sus unidades causan accidentes.",queja
"Miserables, hasta las sillas están rotas para ahorrar costos.",queja
"¿Sus mecánicos son enemigos del progreso? Todo lo que tocan empeora.",queja
"Vampiros económicos, chupan hasta el último peso del pueblo.",queja
