comment,label
"¿Sus líneas las hicieron con hilos de coser? Se cortan cada hora.",queja
"Hipócritas, anuncian avances y todo sigue igual de mal.",queja
"Sin talento, dejan a estudiantes sin internet para clases en línea.",queja
"¿Sus técnicos son enemigos de la tecnología? Todo lo que tocan empeora.",queja
"Vampiros, chupan dinero por servicios inexistentes.",queja
"Farsantes, dicen que invierten pero solo roban al pueblo.",queja
"¿Su fibra óptica es de plástico? No hay diferencia con el ADSL.",queja
"Despreciables, cobran el doble por menos velocidad.",queja
"Incompetentes crónicos, llevan años sin mejorar.",queja
"¿Sus empleados trabajan desde la playa? Nunca solucionan nada.",queja
"Sinvergüenzas, bloquean páginas y luego cobran por VPN.",queja
"Mentirosos, las promociones son trampas para robar más.",queja
"¿Sus módems son calentadores? Se queman en dos días.",queja
"Criminales, cobran a abuelos por servicios que no entienden.",queja
"Patéticos, hasta el telégrafo era más eficiente.",queja
"¿Sus antenas las pusieron al revés? La señal va al espacio.",queja
"Hijos del fracaso, ni en Corea del Norte hay peor internet.",queja
"Vagos, dejan zonas enteras sin cobertura por años.",queja
"¿Sus facturas las escriben con los ojos cerrados? Errores por doquier.",queja
"Traidores, priorizan el turismo y dejan al pueblo sin señal.",queja
"Inútiles, ni para mantener una llamada sin cortes sirven.",queja
"¿Sus servidores están en la luna? El ping es de otro planeta.",queja
"Sin escrúpulos, cobran por reparaciones que son su obligación.",queja
"Mafia tecnológica, controlan precios como dictadores.",queja
"¿Sus empleados son robots? No muestran empatía en reclamos.",queja
"Desastrosos, el servicio técnico es una farsa.",queja
"Hienas, suben precios cada mes sin justificación.",queja
"¿Su 5G es un chiste? Ni 3G estable tienen.",queja
"Sin alma, dejan a familias sin comunicación en emergencias.",queja
"Ladrones de tiempo, hacer una recarga toma horas.",queja
"¿Sus apps las hicieron en 1990? Se caen cada dos minutos.",queja
"Incompetentes, ni para robar con estilo lo hacen bien.",queja
"Mentirosos, prometen cobertura y solo hay silencio.",queja
"¿Sus cables son de azúcar? Se derriten con la humedad.",queja
"Vergüenza nacional, hasta Somalia tiene mejor internet.",queja
"Sinvergüenzas, venden chips a precios de oro.",queja
"¿Sus planes de datos son para hormigas? 1GB no alcanza ni para WhatsApp.",queja
"Inmorales, cobran por minutos a familiares en el exterior.",queja
"Farsantes, anuncian 'mejoras' y todo sigue igual de lento.",queja
"¿Sus empleados aprendieron de un manual de los 80?",queja
"Vampiros económicos, exprimen hasta el último centavo.",queja
"Inútiles totales, ni para copiar a EEUU en algo sirven.",queja
"¿Sus técnicos son ciegos? No ven fallos obvios en las líneas.",queja
"Despreciables, cobran por servicios que no pueden garantizar.",queja
"Hijos de la corrupción, desvían fondos para autos de lujo.",queja
"¿Su servicio al cliente es una grabación? Nunca ayudan en nada.",queja
"Patéticos, el internet móvil es más lento que una carreta.",queja
"Sin talento, contratar a estudiantes daría mejor resultado.",queja
"¿Sus módems los hicieron con chatarra? No aguantan ni una semana.",queja
"Mafiosos, controlan el mercado de tarjetas SIM como drogas.",queja
"Incapaces, ni para resolver un problema simple de conexión.",queja
"¿Sus torres son de papel maché? Se caen con una brisa.",queja
"Traidores al pueblo, priorizan zonas turísticas y abandonan barrios.",queja
"Sinvergüenzas, cobran por paquetes que nunca activan.",queja
"¿Sus empleados trabajan en cámara lenta? Todo demora siglos.",queja
"Hienas, suben precios mientras el servicio se hunde.",queja
"Incompetentes, hasta el teléfono de lata da mejor servicio.",queja
"¿Sus routers son secadores de pelo? Solo calientan, no funcionan.",queja
"Vergüenza tecnológica, Cuba merece algo mejor que esta basura.",queja
